timestamp,action,direction,price,contracts,cost,capital_after,predicted_return,volatility,pnl_points,gross_pnl,net_pnl,reason,consecutive_losses
2019-11-27 21:14:00,OPEN,LONG,26977.0,1,184.8849999999815,5612607.34,0.00045880732701915,0.002379291268939574,,,,,
2019-11-27 21:15:00,CLOSE,LONG,26973.0,1,184.86499999998145,5612222.475,,,-4.0,-200.0,-384.8649999999815,signal,1.0
2019-11-27 21:18:00,OPEN,SHORT,27045.0,1,185.22499999998152,5612037.25,-0.001930956860450435,0.0010629788488551364,,,,,
2019-11-27 21:19:00,CLOSE,SHORT,26982.0,1,184.90999999998147,5615002.34,,,63.0,3150.0,2965.0900000000183,signal,0.0
2019-11-27 21:20:00,OPEN,SHORT,27041.0,1,185.2049999999815,5614817.135,-0.0006405962796614904,0.001921606961017192,,,,,
2019-11-27 21:21:00,CLOSE,SHORT,26975.0,1,184.87499999998147,5617932.26,,,66.0,3300.0,3115.1250000000186,signal,0.0
2019-11-27 21:22:00,OPEN,SHORT,27039.0,1,185.19499999998152,5617747.0649999995,-0.001811365330544964,0.002580300592955302,,,,,
2019-11-27 21:23:00,CLOSE,SHORT,26972.0,1,184.85999999998148,5620912.204999999,,,67.0,3350.0,3165.1400000000185,signal,0.0
2019-11-27 21:24:00,OPEN,SHORT,27040.0,1,185.19999999998151,5620727.004999999,-0.0018991397002882085,0.0026424044385244625,,,,,
2019-11-27 21:25:00,CLOSE,SHORT,26971.0,1,184.8549999999815,5623992.1499999985,,,69.0,3450.0,3265.1450000000186,signal,0.0
2019-11-27 21:26:00,OPEN,LONG,26969.0,1,184.84499999998144,5623807.304999999,0.00039702998702932516,0.0024816028465316576,,,,,
2019-11-27 21:27:00,CLOSE,LONG,26968.0,1,184.83999999998147,5623572.464999999,,,-1.0,-50.0,-234.83999999998147,signal,1.0
2019-11-27 21:28:00,OPEN,LONG,26969.0,1,184.84499999998144,5623387.619999999,0.00040794950134442415,0.0017939983584001516,,,,,
2019-11-27 21:30:00,CLOSE,LONG,26978.0,1,184.88999999998146,5623652.7299999995,,,9.0,450.0,265.11000000001854,signal,0.0
2019-11-27 21:31:00,OPEN,SHORT,27040.0,1,185.19999999998151,5623467.529999999,-0.0021618592993568526,0.0009985411752449786,,,,,
2019-11-27 21:33:00,CLOSE,SHORT,26966.0,1,184.82999999998145,5626982.699999999,,,74.0,3700.0,3515.1700000000187,reverse,0.0
2019-11-27 21:33:00,OPEN,LONG,26966.0,1,184.82999999998145,5626797.869999999,0.00034589539591170753,0.0016779316660285348,,,,,
2019-11-27 21:34:00,CLOSE,LONG,27036.0,1,185.1799999999815,5630112.6899999995,,,70.0,3500.0,3314.8200000000184,reverse,0.0
2019-11-27 21:34:00,OPEN,SHORT,27036.0,1,185.1799999999815,5629927.51,-0.0016027948167605956,0.0020492415191476748,,,,,
2019-11-27 21:35:00,CLOSE,SHORT,26975.0,1,184.87499999998147,5632792.635,,,61.0,3050.0,2865.1250000000186,signal,0.0
