trade_id,entry_time,entry_price,position,contracts,risk_budget,trade_pnl,max_adverse_pnl,max_favorable_pnl,exit_time,exit_price,exit_reason,balance_after_trade
494,2019-11-29 10:13:00,26508.0,1,5,30164.75,-2100.0,-2100.0,0.0,2019-11-29 10:14:00,26538.0,model_exit,6030850.0
495,2019-11-29 10:17:00,26497.0,1,5,30154.25,-5100.0,-5100.0,0.0,2019-11-29 10:19:00,26491.0,model_exit,6025750.0
496,2019-11-29 10:20:00,26485.0,1,5,30128.75,-100.0,-1800.0,200.0,2019-11-29 10:22:00,26485.0,model_exit,6025650.0
497,2019-11-29 10:23:00,26474.0,1,5,30128.25,-3850.0,-3850.0,0.0,2019-11-29 10:25:00,26459.0,model_exit,6021800.0
498,2019-11-29 10:26:00,26470.0,1,5,30109.0,3150.0,0.0,3450.0,2019-11-29 10:28:00,26464.0,model_exit,6024950.0
499,2019-11-29 10:29:00,26464.0,1,5,30124.75,-3100.0,-3100.0,200.0,2019-11-29 10:32:00,26449.0,model_exit,6021850.0
500,2019-11-29 10:33:00,26448.0,1,5,30109.25,3650.0,-550.0,3950.0,2019-11-29 10:35:00,26467.0,model_exit,6025500.0
501,2019-11-29 10:37:00,26445.0,1,5,30127.5,-3350.0,-3350.0,0.0,2019-11-29 10:39:00,26432.0,model_exit,6022150.0
502,2019-11-29 10:40:00,26446.0,1,5,30110.75,2900.0,0.0,3200.0,2019-11-29 10:41:00,26456.0,model_exit,6025050.0
503,2019-11-29 10:44:00,26459.0,1,5,30125.25,650.0,-550.0,950.0,2019-11-29 10:48:00,26469.0,model_exit,6025700.0
504,2019-11-29 10:50:00,26454.0,-1,5,30128.5,3150.0,0.0,3450.0,2019-11-29 10:52:00,26444.0,model_exit,6028850.0
505,2019-11-29 10:53:00,26447.0,1,5,30144.25,150.0,0.0,450.0,2019-11-29 10:54:00,26440.0,model_exit,6029000.0
506,2019-11-29 10:55:00,26428.0,1,5,30145.0,-3600.0,-3600.0,0.0,2019-11-29 10:56:00,26433.0,model_exit,6025400.0
507,2019-11-29 10:57:00,26436.0,1,5,30127.0,5400.0,0.0,5700.0,2019-11-29 11:00:00,26449.0,model_exit,6030800.0
508,2019-11-29 11:01:00,26436.0,-1,5,30154.0,2650.0,0.0,2950.0,2019-11-29 11:02:00,26428.0,model_exit,6033450.0
509,2019-11-29 11:03:00,26429.0,1,5,30167.25,-350.0,-350.0,0.0,2019-11-29 11:04:00,26420.0,model_exit,6033100.0
510,2019-11-29 11:05:00,26433.0,1,5,30165.5,6150.0,0.0,6450.0,2019-11-29 11:07:00,26450.0,model_exit,6039250.0
511,2019-11-29 11:09:00,26438.0,1,5,30196.25,-6350.0,-6350.0,0.0,2019-11-29 11:14:00,26402.0,model_exit,6032900.0
512,2019-11-29 11:15:00,26394.0,1,5,30164.5,-2600.0,-2600.0,0.0,2019-11-29 11:16:00,26400.0,model_exit,6030300.0
513,2019-11-29 11:17:00,26391.0,1,5,30151.5,1150.0,-2550.0,1450.0,2019-11-29 11:20:00,26402.0,model_exit,6031450.0
514,2019-11-29 11:21:00,26412.0,1,5,30157.25,1900.0,0.0,2200.0,2019-11-29 11:22:00,26410.0,model_exit,6033350.0
515,2019-11-29 11:23:00,26412.0,1,5,30166.75,-100.0,-100.0,200.0,2019-11-29 11:24:00,26406.0,model_exit,6033250.0
516,2019-11-29 11:25:00,26390.0,1,5,30166.25,-4850.0,-4850.0,0.0,2019-11-29 11:27:00,26399.0,model_exit,6028400.0
517,2019-11-29 11:28:00,26387.0,1,5,30142.0,-9100.0,-9100.0,2200.0,2019-11-29 11:41:00,26359.0,model_exit,6019300.0
518,2019-11-29 11:42:00,26360.0,1,5,30096.5,-350.0,-350.0,0.0,2019-11-29 11:43:00,26364.0,model_exit,6018950.0
519,2019-11-29 11:44:00,26366.0,1,5,30094.75,150.0,0.0,450.0,2019-11-29 11:46:00,26370.0,model_exit,6019100.0
520,2019-11-29 11:47:00,26364.0,1,5,30095.5,-2100.0,-2100.0,0.0,2019-11-29 11:48:00,26363.0,model_exit,6017000.0
521,2019-11-29 11:49:00,26371.0,1,5,30085.0,6150.0,0.0,7450.0,2019-11-29 13:01:00,26370.0,model_exit,6023150.0
522,2019-11-29 13:02:00,26373.0,1,5,30115.75,-3350.0,-3550.0,2200.0,2019-11-29 13:14:00,26361.0,model_exit,6019800.0
523,2019-11-29 13:16:00,26367.0,1,5,30099.0,1900.0,-5050.0,2200.0,2019-11-29 13:32:00,26383.0,model_exit,6021700.0
524,2019-11-29 13:34:00,26375.0,1,5,30108.5,-3850.0,-3850.0,0.0,2019-11-29 13:37:00,26354.0,model_exit,6017850.0
525,2019-11-29 13:38:00,26349.0,1,5,30089.25,-1850.0,-1850.0,0.0,2019-11-29 13:39:00,26356.0,model_exit,6016000.0
526,2019-11-29 13:40:00,26356.0,1,5,30080.0,2400.0,-2800.0,3450.0,2019-11-29 13:55:00,26373.0,model_exit,6018400.0
527,2019-11-29 13:56:00,26365.0,1,5,30092.0,-6850.0,-6850.0,1450.0,2019-11-29 14:14:00,26355.0,model_exit,6011550.0
528,2019-11-29 14:15:00,26355.0,1,5,30057.75,3150.0,-300.0,3450.0,2019-11-29 14:18:00,26363.0,model_exit,6014700.0
529,2019-11-29 14:19:00,26362.0,-1,5,30073.5,-350.0,-350.0,0.0,2019-11-29 14:20:00,26366.0,model_exit,6014350.0
530,2019-11-29 14:21:00,26372.0,1,5,30071.75,2400.0,-800.0,2700.0,2019-11-29 14:26:00,26365.0,model_exit,6016750.0
531,2019-11-29 14:27:00,26367.0,1,5,30083.75,150.0,0.0,450.0,2019-11-29 14:29:00,26371.0,model_exit,6016900.0
532,2019-11-29 14:30:00,26391.0,1,5,30084.5,4400.0,0.0,4700.0,2019-11-29 14:31:00,26401.0,model_exit,6021300.0
533,2019-11-29 14:32:00,26401.0,1,5,30106.5,2150.0,-300.0,2450.0,2019-11-29 14:34:00,26410.0,model_exit,6023450.0
534,2019-11-29 14:35:00,26417.0,1,5,30117.25,1150.0,0.0,1450.0,2019-11-29 14:36:00,26417.0,model_exit,6024600.0
535,2019-11-29 14:37:00,26415.0,1,5,30123.0,-5100.0,-5100.0,0.0,2019-11-29 14:39:00,26390.0,model_exit,6019500.0
536,2019-11-29 14:40:00,26395.0,1,5,30097.5,-850.0,-3300.0,1200.0,2019-11-29 14:52:00,26396.0,model_exit,6018650.0
537,2019-11-29 14:53:00,26388.0,1,5,30093.25,-15600.0,-15600.0,0.0,2019-11-29 15:15:00,26333.0,model_exit,6003050.0
538,2019-11-29 15:16:00,26337.0,1,5,30015.25,6650.0,0.0,6950.0,2019-11-29 15:21:00,26355.0,model_exit,6009700.0
539,2019-11-29 15:23:00,26358.0,1,5,30048.5,-1350.0,-1350.0,0.0,2019-11-29 15:25:00,26347.0,model_exit,6008350.0
540,2019-11-29 15:26:00,26351.0,1,5,30041.75,6900.0,0.0,7200.0,2019-11-29 15:32:00,26373.0,model_exit,6015250.0
541,2019-11-29 15:34:00,26373.0,1,5,30076.25,400.0,-2550.0,1200.0,2019-11-29 15:45:00,26376.0,model_exit,6015650.0
542,2019-11-29 15:48:00,26363.0,1,5,30078.25,-1850.0,-2050.0,0.0,2019-11-29 15:50:00,26369.0,model_exit,6013800.0
543,2019-11-29 15:51:00,26362.0,1,5,30069.0,-2850.0,-2850.0,0.0,2019-11-29 15:57:00,26356.0,model_exit,6010950.0
544,2019-11-29 15:58:00,26357.0,1,5,30054.75,-1850.0,-1850.0,0.0,2019-11-29 16:00:00,26374.0,model_exit,6009100.0
545,2019-11-29 16:02:00,26342.0,1,5,30045.5,900.0,-6550.0,1200.0,2019-11-29 16:05:00,26364.0,model_exit,6010000.0
546,2019-11-29 16:07:00,26360.0,1,5,30050.0,-1100.0,-3550.0,0.0,2019-11-29 16:10:00,26367.0,model_exit,6008900.0
547,2019-11-29 16:12:00,26372.0,1,5,30044.5,150.0,0.0,450.0,2019-11-29 16:13:00,26363.0,model_exit,6009050.0
548,2019-11-29 16:14:00,26367.0,1,5,30045.25,4150.0,-300.0,4450.0,2019-11-29 16:25:00,26372.0,model_exit,6013200.0
549,2019-11-29 16:27:00,26355.0,1,5,30066.0,30900.0,-7800.0,31200.0,2019-12-02 09:16:00,26476.0,model_exit,6044100.0
550,2019-12-02 09:17:00,26531.0,1,5,30220.5,13150.0,0.0,13450.0,2019-12-02 09:18:00,26501.0,model_exit,6057250.0
551,2019-12-02 09:20:00,26497.0,1,5,30286.25,-2600.0,-2600.0,0.0,2019-12-02 09:22:00,26503.0,model_exit,6054650.0
552,2019-12-02 09:24:00,26513.0,1,5,30273.25,2900.0,0.0,3200.0,2019-12-02 09:25:00,26541.0,model_exit,6057550.0
553,2019-12-02 09:29:00,26549.0,1,5,30287.75,-3600.0,-3600.0,0.0,2019-12-02 09:30:00,26531.0,model_exit,6053950.0
554,2019-12-02 09:31:00,26516.0,1,5,30269.75,-5850.0,-12050.0,0.0,2019-12-02 09:36:00,26484.0,model_exit,6048100.0
555,2019-12-02 09:37:00,26455.0,1,5,30240.5,-12600.0,-14550.0,0.0,2019-12-02 09:41:00,26449.0,model_exit,6035500.0
556,2019-12-02 09:42:00,26448.0,1,5,30177.5,-850.0,-850.0,0.0,2019-12-02 09:43:00,26427.0,model_exit,6034650.0
557,2019-12-02 09:44:00,26441.0,1,5,30173.25,2900.0,0.0,3200.0,2019-12-02 09:45:00,26470.0,model_exit,6037550.0
558,2019-12-02 09:50:00,26519.0,1,5,30187.75,900.0,-2050.0,1200.0,2019-12-02 09:53:00,26522.0,model_exit,6038450.0
559,2019-12-02 09:54:00,26534.0,1,5,30192.25,150.0,0.0,2700.0,2019-12-02 09:56:00,26522.0,model_exit,6038600.0
560,2019-12-02 09:57:00,26526.0,1,5,30193.0,400.0,0.0,700.0,2019-12-02 09:58:00,26533.0,model_exit,6039000.0
561,2019-12-02 09:59:00,26536.0,1,5,30195.0,150.0,0.0,450.0,2019-12-02 10:00:00,26531.0,model_exit,6039150.0
562,2019-12-02 10:02:00,26492.0,1,5,30195.75,-6350.0,-6350.0,0.0,2019-12-02 10:04:00,26486.0,model_exit,6032800.0
563,2019-12-02 10:05:00,26496.0,1,5,30164.0,1900.0,0.0,2200.0,2019-12-02 10:06:00,26502.0,model_exit,6034700.0
564,2019-12-02 10:08:00,26488.0,1,5,30173.5,-5350.0,-5350.0,0.0,2019-12-02 10:10:00,26484.0,model_exit,6029350.0
565,2019-12-02 10:11:00,26474.0,1,5,30146.75,-3100.0,-3100.0,0.0,2019-12-02 10:12:00,26466.0,model_exit,6026250.0
566,2019-12-02 10:13:00,26482.0,1,5,30131.25,3900.0,0.0,4200.0,2019-12-02 10:16:00,26495.0,model_exit,6030150.0
567,2019-12-02 10:18:00,26501.0,1,5,30150.75,2150.0,0.0,2450.0,2019-12-02 10:20:00,26513.0,model_exit,6032300.0
568,2019-12-02 10:22:00,26514.0,1,5,30161.5,1650.0,0.0,2450.0,2019-12-02 10:25:00,26509.0,model_exit,6033950.0
569,2019-12-02 10:26:00,26511.0,1,5,30169.75,1650.0,0.0,2450.0,2019-12-02 10:30:00,26527.0,model_exit,6035600.0
570,2019-12-02 10:31:00,26508.0,1,5,30178.0,-2100.0,-8800.0,0.0,2019-12-02 10:40:00,26523.0,model_exit,6033500.0
571,2019-12-02 10:41:00,26528.0,1,5,30167.5,650.0,0.0,1450.0,2019-12-02 10:44:00,26515.0,model_exit,6034150.0
572,2019-12-02 10:45:00,26513.0,1,5,30170.75,-4350.0,-7550.0,0.0,2019-12-02 10:49:00,26506.0,model_exit,6029800.0
573,2019-12-02 10:50:00,26502.0,1,5,30149.0,-10350.0,-10350.0,0.0,2019-12-02 10:54:00,26478.0,model_exit,6019450.0
574,2019-12-02 10:55:00,26483.0,1,5,30097.25,650.0,0.0,950.0,2019-12-02 10:56:00,26485.0,model_exit,6020100.0
575,2019-12-02 10:58:00,26481.0,1,5,30100.5,4900.0,0.0,5200.0,2019-12-02 11:07:00,26487.0,model_exit,6025000.0
576,2019-12-02 11:08:00,26502.0,1,5,30125.0,400.0,0.0,3450.0,2019-12-02 11:10:00,26492.0,model_exit,6025400.0
577,2019-12-02 11:11:00,26492.0,1,5,30127.0,-2100.0,-2100.0,0.0,2019-12-02 11:13:00,26488.0,model_exit,6023300.0
578,2019-12-02 11:14:00,26494.0,1,5,30116.5,2650.0,-800.0,2950.0,2019-12-02 11:21:00,26492.0,model_exit,6025950.0
579,2019-12-02 11:22:00,26503.0,1,5,30129.75,2150.0,0.0,2450.0,2019-12-02 11:26:00,26506.0,model_exit,6028100.0
580,2019-12-02 11:28:00,26496.0,1,5,30140.5,-1100.0,-2800.0,0.0,2019-12-02 11:31:00,26492.0,model_exit,6027000.0
581,2019-12-02 11:32:00,26494.0,1,5,30135.0,-600.0,-600.0,2200.0,2019-12-02 11:47:00,26493.0,model_exit,6026400.0
582,2019-12-02 11:48:00,26499.0,1,5,30132.0,-3350.0,-3350.0,1700.0,2019-12-02 13:07:00,26479.0,model_exit,6023050.0
583,2019-12-02 13:08:00,26472.0,1,5,30115.25,-2350.0,-2350.0,0.0,2019-12-02 13:09:00,26456.0,model_exit,6020700.0
584,2019-12-02 13:10:00,26465.0,1,5,30103.5,3150.0,0.0,3450.0,2019-12-02 13:12:00,26473.0,model_exit,6023850.0
585,2019-12-02 13:14:00,26471.0,1,5,30119.25,400.0,-50.0,700.0,2019-12-02 13:17:00,26473.0,model_exit,6024250.0
586,2019-12-02 13:18:00,26468.0,1,5,30121.25,-1850.0,-1850.0,0.0,2019-12-02 13:20:00,26463.0,model_exit,6022400.0
587,2019-12-02 13:21:00,26464.0,1,5,30112.0,-1100.0,-2300.0,0.0,2019-12-02 13:25:00,26458.0,model_exit,6021300.0
588,2019-12-02 13:26:00,26453.0,1,5,30106.5,900.0,-1550.0,1200.0,2019-12-02 13:35:00,26461.0,model_exit,6022200.0
589,2019-12-02 13:36:00,26462.0,1,5,30111.0,400.0,-50.0,1450.0,2019-12-02 13:40:00,26465.0,model_exit,6022600.0
590,2019-12-02 13:41:00,26465.0,1,5,30113.0,1400.0,-300.0,1700.0,2019-12-02 13:45:00,26478.0,model_exit,6024000.0
591,2019-12-02 13:46:00,26475.0,1,5,30120.0,-2350.0,-2350.0,0.0,2019-12-02 13:48:00,26478.0,model_exit,6021650.0
592,2019-12-02 13:49:00,26480.0,1,5,30108.25,-1850.0,-1850.0,950.0,2019-12-02 13:57:00,26461.0,model_exit,6019800.0
593,2019-12-02 13:58:00,26470.0,1,5,30099.0,3150.0,0.0,3950.0,2019-12-02 14:11:00,26475.0,model_exit,6022950.0
594,2019-12-02 14:12:00,26474.0,1,5,30114.75,-5600.0,-5600.0,0.0,2019-12-02 14:28:00,26453.0,model_exit,6017350.0
595,2019-12-02 14:29:00,26454.0,1,5,30086.75,-350.0,-350.0,0.0,2019-12-02 14:30:00,26458.0,model_exit,6017000.0
596,2019-12-02 14:32:00,26450.0,-1,5,30085.0,-100.0,-100.0,200.0,2019-12-02 14:33:00,26452.0,model_exit,6016900.0
597,2019-12-02 14:34:00,26456.0,1,5,30084.5,2650.0,0.0,2950.0,2019-12-02 14:40:00,26466.0,model_exit,6019550.0
598,2019-12-02 14:42:00,26471.0,1,5,30097.75,900.0,0.0,1200.0,2019-12-02 14:44:00,26471.0,model_exit,6020450.0
599,2019-12-02 14:45:00,26474.0,-1,5,30102.25,-1350.0,-1350.0,0.0,2019-12-02 14:46:00,26473.0,model_exit,6019100.0
600,2019-12-02 14:47:00,26474.0,-1,5,30095.5,-850.0,-850.0,0.0,2019-12-02 14:48:00,26470.0,model_exit,6018250.0
601,2019-12-02 14:49:00,26473.0,1,5,30091.25,2900.0,0.0,3200.0,2019-12-02 14:55:00,26481.0,model_exit,6021150.0
602,2019-12-02 14:56:00,26489.0,1,5,30105.75,1400.0,0.0,1700.0,2019-12-02 14:57:00,26482.0,model_exit,6022550.0
603,2019-12-02 14:58:00,26489.0,-1,5,30112.75,-2350.0,-2350.0,0.0,2019-12-02 14:59:00,26485.0,model_exit,6020200.0
604,2019-12-02 15:00:00,26481.0,-1,5,30101.0,2900.0,0.0,3700.0,2019-12-02 15:03:00,26476.0,model_exit,6023100.0
605,2019-12-02 15:04:00,26479.0,1,5,30115.5,14900.0,0.0,15200.0,2019-12-02 15:08:00,26478.0,model_exit,6038000.0
606,2019-12-02 15:09:00,26484.0,1,5,30190.0,900.0,0.0,1200.0,2019-12-02 15:10:00,26477.0,model_exit,6038900.0
607,2019-12-02 15:11:00,26474.0,1,5,30194.5,-2850.0,-2850.0,4950.0,2019-12-02 15:31:00,26527.0,model_exit,6036050.0
608,2019-12-02 15:32:00,26470.0,1,5,30180.25,-18850.0,-18850.0,0.0,2019-12-02 15:40:00,26465.0,model_exit,6017200.0
609,2019-12-02 15:41:00,26465.0,1,5,30086.0,-850.0,-850.0,2450.0,2019-12-02 16:00:00,26459.0,model_exit,6016350.0
610,2019-12-02 16:01:00,26467.0,1,5,30081.75,1150.0,-800.0,2950.0,2019-12-02 16:17:00,26463.0,model_exit,6017500.0
611,2019-12-02 16:18:00,26458.0,1,5,30087.5,650.0,-1550.0,950.0,2019-12-02 16:21:00,26517.0,model_exit,6018150.0
